,label,text,target,word_count,char_count,numerics,upper,bangs,flag_words,links,stp_wrd_cnt,text_corr
3982,ham,huh cant thk oredi many pages,0,13,55,0,0,0,0,0,6,huh cant thk oredi many pages
3983,ham,frens lor alone with mum and sis lor,0,15,60,0,0,0,0,0,4,frens lor alone with mum and sis lor
3984,ham,nationwide auto centre something like newport road liked,0,14,83,0,1,0,0,0,3,nationwide auto centre something like newport road liked
3985,ham,hey missed tm last night phone charge smiles meeting friend shortly,0,24,111,0,2,0,0,0,9,hey missed tm last night phone charge smiles meeting friend shortly
3986,ham,whatever juliana whatever want,0,6,40,0,0,0,0,0,1,whatever juliana whatever want
3987,ham,friendship game play word say doesnt start march ends may tomorrow yesterday today,0,30,141,0,0,0,0,0,13,friendship game play word say doesnt start march ends may tomorrow yesterday today
3988,spam,ringtone club gr8 new polys direct mobile every week,1,12,63,0,0,1,0,0,2,ringtone club gr8 new polys direct mobile every week
3989,ham,hello sort town already rush home eating nachos let know eta,0,22,104,0,1,0,0,0,5,hello sort town already rush home eating nachos let know eta
3990,ham,lor anyway thk cant t kets cos like quite late already wan look ur frens darren with,0,30,133,2,1,0,0,0,6,lor anyway thk cant t kets cos like quite late already wan look ur frens darren with
3991,spam,bank granite issues strongbuy explosive p k members 300 nasdaq symbol cdgt 500 per,1,22,137,0,8,0,0,0,3,bank granite issues strongbuy explosive p k members 300 nasdaq symbol cdgt 500 per
3992,ham,way home,0,8,26,0,1,0,0,0,4,way home
3993,ham,dizzamn aight ill ask suitemates back,0,10,53,0,1,0,0,0,2,dizzam n aight ill ask suite mates back
3994,ham,nimbomsons yep phone knows one obviously cos thats real word,0,12,70,0,0,0,0,0,2,nimboms ons yep phone knows one obviously cos thats real word
3995,ham,love cuddle want hold strong arms right,0,15,67,0,2,1,0,0,5,love cuddle want hold strong arms right
3996,ham,are u continent,0,5,22,0,1,0,0,0,2,are u continent
3997,ham,well pay like yrs diff ult,0,13,63,0,0,0,0,0,6,well pay like yrs diff ult
3998,spam,bored housewives chat and date 08717507711 btnational rate 10pmin landlines,1,13,95,0,0,4,0,0,2,bored housewives chat and date 08717507711 btnational rate 10pmin landlines
3999,spam,tried reply sms video mobile 750 mins unlimited free camcorder reply 08000930705 del thurs,1,28,143,2,2,0,1,0,10,tried reply sms video mobile 750 mins unlimited free camcorder reply 08000930705 del thurs
4000,ham,kkwhen give treat,0,5,33,0,0,0,0,0,2,kkwhen give treat
4001,spam,2nd time tried contact u 400 prize claim easy 087104711148 10p per minute btnationalrate,1,30,158,2,2,1,1,0,10,2nd time tried contact u 400 prize claim easy 08 71 04 71 11 48 10p per minute btnationalrate
4002,ham,hes gonna worry nothing wont give money use,0,15,74,0,0,0,0,0,7,hes gonna worry nothing wont give money use
4003,ham,gift year didnt anything bad,0,13,60,0,0,0,0,0,3,gift year didnt anything bad
4004,ham,somewhere beneath pale moon light someone think dreams come true goodnite amp sweet dreams,0,25,144,0,0,0,0,0,10,somewhere beneath pale moon light someone think dreams come true goodnite amp sweet dreams
4005,ham,well theres pattern emerging friends telling drive come smoke telling weed fiendmake smoke muchimpede things hesitant,0,41,220,0,0,0,0,0,22,well theres pattern emerging friends telling drive come smoke telling weed fiend make smoke much impede things hesitant
4006,ham,ow deyi paid 60400thousadi told would,0,13,55,0,0,0,0,0,0,ow deyi paid 60 40 0thousad i told would
4007,ham,fine babes aint much tho saw scary movie yest quite funny want 2mrw afternoon town mall sumthinxx,0,25,127,1,23,2,0,0,0,fine babes aint much tho saw scary movie yest quite funny want 2mrw afternoon town mall sum thinxx
4008,ham,reaching home 5 min,0,6,27,1,0,0,0,0,1,reaching home 5 min
4009,ham,forgot working today wanna chat things drop youre free bored etc ill ring hope well nose essay xx,0,34,162,0,0,1,1,0,14,forgot working today wanna chat things drop youre free bored etc ill ring hope well nose essay xx
4010,ham,ha must walk everywhere cannot take tram cousin said walk v market hotel,0,22,112,0,0,0,0,0,6,ha must walk everywhere cannot take tram cousin said walk v market hotel
4011,spam,wan2 win meetgreet westlife u m8 currently tour 1unbreakable 2untamed 3unkempt 12 3 83049 cost 50p std,1,30,161,2,1,0,1,0,9,wan2 win meetgreet westlife u m8 currently tour 1unbreakable 2untamed 3unkempt 12 3 83049 cost 50p std
4012,spam,please customer serv representative freephone 0808 145 4742 9am11pm guaranteed 1000 cash 5000 prize,1,24,147,3,2,1,2,0,8,please customer serv representative freephone 0808 145 4742 9am11pm guaranteed 1000 cash 5000 prize
4013,ham,discussed mother ah,0,5,30,0,0,0,0,0,2,discussed mother ah
4014,ham,,0,1,3,0,0,0,0,0,0,
4015,ham,sorry cant amp drive coherently twenty,0,11,61,0,1,0,0,0,2,sorry cant amp drive coherently twenty
4016,spam,receiving weeks triple echo ringtone shortly enjoy,1,12,73,0,0,1,0,0,3,receiving weeks triple echo ringtone shortly enjoy
4017,ham,place rooms cheap,0,8,39,0,0,0,0,0,3,place rooms cheap
4018,ham,eek thats lot time especially since amer an pie like 8 minutes long cant stop singing,0,20,103,1,1,0,0,0,3,eek thats lot time especially since amer an pie like 8 minutes long cant stop singing
4019,ham,gran onlyfound afew days agocusoon honi,0,7,46,0,7,0,0,0,0,gran only found afew days agocus oon honi
4020,spam,uve selected stay 1 250 top british hotels nothing holiday valued 350 dial 08712300220 claim national rate bx526 sw73ss,1,29,158,3,3,2,0,0,6,uve selected stay 1 250 top british hotels nothing holiday valued 350 dial 08712300220 claim national rate bx5 26 sw73ss
4021,ham,university southern california,0,4,34,0,0,0,0,0,1,university southern california
4022,ham,p k rayan macleran,0,7,37,0,0,0,0,0,2,p k rayan macleran
4023,ham,gd lor shopping got stuff wan watch infernal affairs come lar,0,20,89,1,2,0,0,0,3,gd lor shopping got stuff wan watch infernal affairs come lar
4024,ham,well balls time make calls,0,6,31,0,0,0,0,0,1,well balls time make calls
4025,ham,wat time wan today,0,5,21,0,0,0,0,0,0,wat time wan today
4026,ham,mca conform,0,8,36,0,0,0,0,0,2,mca conform
4027,ham,oh wats email,0,5,23,0,0,0,0,0,0,oh wats email
4028,ham,yes princess going make moan,0,9,45,0,0,0,0,0,3,yes princess going make moan
4029,ham,lol didnt remember til last nite,0,9,42,0,1,0,0,0,2,lol didnt remember til last nite
4030,ham,… anyway many good evenings,0,8,38,0,0,1,0,0,2,… anyway many good evenings
4031,ham,cool ill,0,7,28,0,0,0,0,0,4,cool ill
4032,ham,sorry vikky watching olave mandara movie kano trishul theatre wit frnds,0,14,84,0,0,0,0,0,2,sorry vikky watching olave mandara movie kano trishul theatre wit frnds
4033,ham,happy babe woo hoo party dude,0,12,52,0,0,2,0,0,4,happy babe woo hoo party dude
4034,ham,taking italian food pretty dress panties,0,16,78,0,1,0,0,0,7,taking italian food pretty dress panties
4035,ham,wot 2 thout gonna bak luv k,0,14,54,0,1,2,0,0,2,wot 2 th out gonna bak luv k
4036,spam,chosen receive 350 award pls claim number 09066364311 collect award selected receive valued mobile customer,1,28,158,1,7,1,0,0,8,chosen receive 350 award pls claim number 09066364311 collect award selected receive valued mobile customer
4037,ham,holding,0,5,23,0,0,0,0,0,2,holding
4038,ham,flatter tell man mine two pints carlin ten minutes please,0,17,93,0,0,0,0,0,4,flatter tell man mine two pints carlin ten minutes please
4039,ham,hope scared,0,5,24,0,0,1,0,0,3,hope scared
4040,ham,cant p k phone right pls send message,0,11,51,0,1,0,0,0,2,cant p k phone right pls send message
4041,ham,home and ready,0,5,22,0,0,0,0,0,1,home and ready
4042,spam,please customer serv representative freephone 0808 145 4742 9am11pm guaranteed 1000 cash 5000 prize,1,24,147,3,2,1,2,0,8,please customer serv representative freephone 0808 145 4742 9am11pm guaranteed 1000 cash 5000 prize
4043,ham,time,0,6,23,0,0,0,0,0,1,time
4044,ham,literally bed like hours,0,15,65,0,1,0,0,0,7,literally bed like hours
4045,ham,yes reg ciao,0,6,21,0,0,1,0,0,2,yes reg ciao
4046,ham,mean website yes,0,6,29,0,0,0,0,0,1,mean website yes
4047,spam,win 1000 cash prize prize worth 5000,1,10,45,0,0,0,2,0,3,win 1000 cash prize prize worth 5000
4048,spam,thanks ringtone order reference number x49your mobile charged 450 tone arrive please customer serv es 09065989182,1,23,156,1,0,0,0,0,6,thanks ringtone order reference number x49 your mobile charged 450 tone arrive please customer serv es 09065989182
4049,ham,lol could starve lose pound end day,0,16,66,0,1,0,0,0,8,lol could starve lose pound end day
4050,ham,yeah thats impression got,0,6,32,0,1,0,0,0,1,yeah thats impression got
4051,ham,take care understand,0,7,34,0,1,0,0,0,1,take care understand
4052,ham,motivate behind every darkness shining light waiting find behind every best friend always trust love bslvyl,0,26,153,0,1,0,0,0,9,motivate behind every darkness shining light waiting find behind every best friend always trust love bslvyl
4053,ham,ya dinner,0,5,23,0,0,0,0,0,2,ya dinner
4054,ham,slept timeyou,0,6,32,0,1,0,0,0,2,slept time you
4055,ham,make ne plans nxt wknd coz wants us come,0,16,69,0,0,0,0,0,5,make ne plans nxt wknd coz wants us come
4056,ham,school starting stay whats weather like food social support system like friends school things important,0,32,180,0,0,0,0,0,12,school starting stay whats weather like food social support system like friends school things important
4057,ham,ha ha nan yalrigu heltiniiyo kothi chikku shared many things wit meso far didnt told body even uttered word abt ur trusting much tell others plz nxt time use words meok chikkub,0,49,255,0,0,0,0,0,14,ha ha nan yalri gu heltinii yo kothi chikku shared many things wit meso far didnt told body even uttered word abt ur trusting much tell others plz nxt time use words me ok chikku b
4058,ham,no youre,0,6,31,0,0,0,0,0,4,no youre
4059,ham,hi di yijue meeting 7 pm esaplanade tonight,0,12,59,1,0,0,0,0,3,hi di yijue meeting 7 pm esaplanade tonight
4060,spam,moby pub quizwin 100 high street prize know new duchess cornwall first name 82277unsub stop 150 008704050406 sp,1,29,154,1,2,0,0,0,8,moby pub quizwin 100 high street prize know new duchess cornwall first name 82277unsub stop 150 008704050406 sp
4061,spam,weeks savamob member offers accessible 08709501522 details savamob pobox 139 la3 2wu 150week savamob offers mobile,1,24,158,1,3,2,0,0,3,weeks savamob member offers accessible 08 70 95 01 52 2 details savamob pobox 1 39 la3 2wu 15 0week savamob offers mobile
4062,ham,aight ive set free think could blakes address occurs quite sure thought,0,29,138,0,2,0,1,0,11,aight ive set free think could blakes address occurs quite sure thought
4063,ham,hi dear saw dear happy battery low,0,15,67,0,0,0,0,0,6,hi dear saw dear happy battery low
4064,ham,ages hows abj,0,8,37,0,0,0,0,0,2,ages hows abj
4065,ham,prof passed papers sem congrats student enna kalaachutaarama prof gud mrng,0,22,122,0,0,3,0,0,7,prof passed papers sem congrats student enna kala achuta arama prof gud mrng
4066,ham,k k coco hes,0,6,29,0,0,0,0,0,2,k k coco hes
4067,ham,fyi gonna sporad ally starting like bc doin shit,0,20,97,0,0,0,0,0,7,fyi gonna sporad ally starting like bc doin shit
4068,spam,contacted dating serv someone know find mobile landline 09064017305 pobox75ldns7,1,27,149,1,0,1,0,0,12,contacted dating serv someone know find mobile landline 09 06 40 17 30 5 pobox 75ld ns7
4069,spam,tbspersolvo chasing us since sept for38 definitely paying thanks information ignore kath manchester,1,21,140,0,1,0,0,0,6,tbspers olvo chasing us since sept for38 definitely paying thanks information ignore kath manchester
4070,ham,hope youre much fun without tomorrow love jess x,0,15,75,0,0,2,0,0,3,hope youre much fun without tomorrow love jess x
4071,ham,wont disturb one know avoiding burden,0,20,84,0,2,0,0,0,9,wont disturb one know avoiding burden
4072,ham,ive reached home and bathe liao,0,12,56,0,1,0,0,0,3,ive reached home and bathe liao
4073,spam,loans purpose even bad credit tenants welcome noworriesloanscom 08717111821,1,16,106,1,0,1,0,2,6,loans purpose even bad credit tenants welcome no worrie sloans com 08 71 71 11 82 1
4074,ham,actual exam harder nbme,0,7,36,0,1,0,0,0,2,actual exam harder nbme
4075,ham,lot s kness thing going round take easy hope feel better soon lol,0,17,84,0,1,0,0,0,3,lot s kness thing going round take easy hope feel better soon lol
4076,ham,god p ked flower dippeditinadew lovingly touched itwh hturnedinto gifted tomeandsaidthis friend 4u,0,19,128,0,3,0,0,0,6,god p ked flower dippeditinadew lovingly touched itwh hturnedinto gifted tomeandsaidthis friend 4u
4077,spam,87077 k k new season 2wks free goals news mobile ur club name 87077 eg villa 87077,1,25,114,2,2,1,1,0,6,87077 k k new season 2wks free goals news mobile ur club name 87077 eg villa 87077
4078,ham,hey sathya till dint meet even single time saw situation sathya,0,20,96,0,0,0,0,0,9,hey sathya till dint meet even single time saw situation sathya
4079,ham,gam gone outstanding innings,0,5,35,0,0,0,0,0,1,gam gone outstanding innings
4080,ham,played smash bros religiously,0,9,46,0,1,0,0,0,1,played smash bros religiously
4081,ham,sir good morning hope good weekend called let know able raise dad however said would make rest available mid feb amount still quite short hoping would help good day abiola,0,58,276,0,1,0,0,0,21,sir good morning hope good weekend called let know able raise dad however said would make rest available mid feb amount still quite short hoping would help good day abiola
4082,ham,hurry home soup done,0,5,25,0,1,1,0,0,1,hurry home soup done
4083,ham,check rooms befor activities,0,9,46,0,1,0,0,0,2,check rooms befor activities
4084,ham,good afternoon love good words ym tm smart move slave smiles drink coffee await,0,32,153,0,2,0,0,0,10,good afternoon love good words ym tm smart move slave smiles drink coffee await
4085,ham,quite bit ex better eat smth else ill feel guilty,0,16,74,0,1,0,0,0,3,quite bit ex better eat smth else ill feel guilty
4086,spam,orange brings ringtones time chart heroes free hit week ringtones p s wap stop receiving tips reply stop,1,29,154,0,1,1,1,0,9,orange brings ringtones time chart heroes free hit week ringtones p s wap stop receiving tips reply stop
4087,ham,lemme know youre,0,5,27,0,0,0,0,0,3,lemme know youre
4088,spam,private 2003 account statement 07973788240 shows 800 unredeemed points 08715203649 identifier code 40533 expires 311004,1,21,148,5,4,1,0,0,1,private 2003 account statement 07 97 37 88 24 0 shows 800 unredeemed points 08 71 52 03 64 9 identifier code 40533 expires 311004
4089,ham,needs stop going bed make fucking dealing,0,13,63,0,0,0,0,0,5,needs stop going bed make fucking dealing
4090,ham,love brother time talk english grins say hey muhommad penny says hello across sea,0,31,147,0,0,0,0,0,10,love brother time talk english grins say hey muhommad penny says hello across sea
4091,spam,tried reply sms video mobile 750 mins unlimited free camcorder reply 08000930705,1,27,135,2,2,0,1,0,9,tried reply sms video mobile 750 mins unlimited free camcorder reply 08000930705
4092,ham,hey doc pls want n shirt hubby n fiting ones budget k help pls load card abi hwkeep posted luv mj,0,36,154,1,2,0,0,0,9,hey doc pls want n shirt hubby n fiting ones budget k help pls load card abi hwkeep posted luv mj
4093,ham,remain unconvinced isnt elaborate test willpower,0,12,70,0,1,0,0,0,6,remain unconvinced isnt elaborate test will power
4094,ham,life nothing wen v everything life everything wen v miss something real value people wil realized absence gud mrng,0,29,159,0,0,0,0,0,7,life nothing wen v everything life everything wen v miss something real value people wil realized absence gud mrng
4095,ham,miss,0,6,24,0,1,1,0,0,2,miss
4096,ham,aint answerin phone actually pretty reasonable hour sleepy,0,16,85,0,1,0,0,0,6,aint answerin phone actually pretty reasonable hour sleepy
4097,ham,hey rite put »10 evey mnth,0,13,48,0,0,0,0,0,3,hey rite put » 10 evey mnth
4098,ham,going bed prin,0,7,26,0,0,0,0,0,4,going bed prin
4099,ham,think …thanks tomo,0,9,46,0,1,0,0,0,4,think …thanks tomo
4100,ham,dun drive sch,0,10,35,1,0,0,0,0,3,dun drive sch
4101,ham,home lei,0,6,24,0,1,0,0,0,3,home lei
4102,spam,gsoh good spam ladiesu could b male gigolo join uks fastest growing mens club reply oncall mjzgroup 087143423992stop reply stop msg150rcvd,1,26,166,1,4,0,0,0,4,gsoh good spam ladiesu could b male gigolo join uks fastest growing mens club reply onc all mjz group 08 71 43 42 39 92stop reply stop msg1 50r cvd
4103,ham,come home half hour,0,12,49,0,0,0,0,0,6,come home half hour
4104,spam,secret admirer looking make contact ufind rreveal thinks specialcall 09058094599,1,24,132,2,2,0,0,0,11,secret admirer looking make contact ufind rreveal thinks specialcall 09058094599
4105,ham,hav frnd name ashwini college,0,11,48,0,0,0,0,0,3,hav frnd name ashw ini college
4106,ham,jus finish lunch way home lor tot dun wan stay sch today,0,19,80,1,1,0,0,0,4,jus finish lunch way home lor tot dun wan stay sch today
4107,ham,k 2marrow coming class,0,8,39,0,1,0,0,0,4,k 2marrow coming class
4108,spam,hot live fantasies 08707500020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,1,24,122,3,7,0,0,0,3,hot live fantasies 08 70 75 00 02 0 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate
4109,ham,pls send address sir,0,6,29,0,0,0,0,0,2,pls send address sir
4110,ham,want l k pussy,0,7,32,0,1,0,0,0,2,want l k pussy
4111,ham,yo gonna still stock tomorrowtoday trying dubsack,0,14,75,0,0,0,0,0,5,yo gonna still stock tomorrow today trying dubsack
4112,spam,urgent mobile number awarded ukp2000 prize guaranteed 09061790125 landline claim 3030 valid 12hrs 150ppm,1,21,141,1,3,1,1,0,5,urgent mobile number awarded ukp 20 00 prize guaranteed 09 06 17 90 12 5 landline claim 3030 valid 12hrs 150ppm
4113,ham,ill prolly yeah,0,5,25,0,0,0,0,0,1,ill prolly yeah
4114,ham,thought could dinner ill treat seem,0,12,60,0,0,1,0,0,3,thought could dinner ill treat seem
4115,ham,stand away doesnt heart ache without wonder crave,0,37,154,0,0,0,0,0,18,stand away doesnt heart ache without wonder crave
4116,ham,sorry never hear unless book one kinda jokethet really looking skinny white girls one lineyou much camera something like theyre casting look,0,42,230,0,0,0,0,0,16,sorry never hear unless book one kinda joke thet really looking skinny white girls one line you much camera something like theyre casting look
4117,ham,doinghow,0,5,27,0,0,0,0,0,2,doinghow
4118,ham,sure thing big man hockey elections 6 shouldn‘t longer hour though,0,18,92,0,0,0,0,0,6,sure thing big man hockey elections 6 shouldn‘ t longer hour though
4119,ham,watch lor saw swatch one thk quite ard 116 need 2nd opinion leh,0,20,87,1,1,0,0,0,5,watch lor saw swatch one thk quite ard 1 16 need 2nd opinion leh
4120,ham,hiya like hlday p s looked horrible took mo hows camp amrca thing speak soon serena,0,23,116,0,0,1,0,0,6,hiya like hlday p s looked horrible took mo hows camp amrca thing speak soon serena
4121,ham,babe goes day miss already love loving kiss hope everything goes well,0,28,126,0,2,1,0,0,7,babe goes day miss already love loving kiss hope everything goes well
4122,ham,yunny goin late,0,6,28,0,0,0,0,0,2,yunny goin late
4123,ham,doc prescribed morphine cause pain meds arent enough waiting mom bring med k k fast gonna try later,0,32,160,0,0,0,0,0,13,doc prescribed morphine cause pain meds arent enough waiting mom bring med k k fast gonna try later
4124,ham,cool want kappa meet outside mu,0,14,60,0,1,0,0,0,6,cool want kappa meet outside mu
4125,ham,hey sexy buns told adore loverboy hope remember thank sister law meatballs grins love babe,0,32,153,0,3,1,0,0,8,hey sexy buns told adore loverboy hope remember thank sister law meatballs grins love babe
4126,ham,may b approve panalambut posts,0,9,55,0,0,0,0,0,4,may b approve panala mbut posts
4127,spam,spjanuary male sale hot gay chat cheaper 08709222922 national rate 15pmin cheap 78pmin peak stop texts 08712460324 10pmin,1,24,157,1,0,2,0,0,3,spjanuary male sale hot gay chat cheaper 08709222922 national rate 15pmin cheap 78pmin peak stop texts 08712460324 10pmin
4128,ham,sorry ill later,0,4,22,0,0,0,0,0,0,sorry ill later
4129,ham,thnk wrong calling us,0,9,42,0,1,0,0,0,3,thnk wrong calling us
4130,ham,workin job,0,8,36,0,0,0,0,0,2,workin job
4131,ham,youre done mean,0,8,34,0,1,0,0,0,4,youre done mean
4132,ham,luck love someone fortune love one loves miracle love person cant love anyone except gud nyt,0,32,155,0,2,0,0,0,9,luck love someone fortune love one loves miracle love person cant love anyone except gud nyt
4133,ham,hi baby ive got back work wanting allday hope didnt piss phone today give xxx,0,36,147,0,1,1,0,0,14,hi baby ive got back work wanting all day hope didnt piss phone today give xxx
4134,spam,freemsg todays day ready horny live town love sex fun games netcollex ltd 08700621170150p per msg reply stop end,1,30,152,0,1,2,1,0,7,freemsg todays day ready horny live town love sex fun games netcollex ltd 08700621170150p per msg reply stop end
4135,ham,yahoo boys bring perf legal,0,12,55,0,0,0,0,0,5,yahoo boys bring perf legal
4136,ham,need say anything know outsider,0,13,54,0,1,0,0,0,5,need say anything know outsider
4137,ham,ever one foot,0,7,34,0,0,0,0,0,3,ever one foot
4138,ham,got,0,5,22,0,0,0,0,0,1,got
4139,ham,good don‘t need receipts—well done … yes please tell what‘s number could ring,0,19,103,0,0,2,0,0,4,good don‘t need receipts —well done … yes please tell what‘s number could ring
4140,ham,ever green quote ever told jerry cartoon person irritates always one loves vry much fails express gud nyt,0,32,159,0,1,3,0,0,4,ever green quote ever told jerry cartoon person irritates always one loves vry much fails express gud nyt
4141,ham,leave with lar wan carry meh heavy the num 98321561 familiar,0,19,87,1,1,0,0,0,5,leave with lar wan carry meh heavy the num 98 32 15 61 familiar
4142,ham,beautiful truth expression face could seen everyone depression heart could understood loved ones gud ni8,0,27,153,0,0,0,0,0,8,beautiful truth expression face could seen everyone depression heart could understood loved ones gud ni8
4143,ham,infact happy new year seeing,0,14,67,0,0,0,0,0,8,infact happy new year seeing
4144,spam,simpsons movie released july 2007 name band died start film agreen day bblue day cred day send b c,1,30,146,1,3,0,0,0,8,simpsons movie released july 2007 name band died start film agreen day bblue day cred day send b c
4145,ham,thats shame maybe cld meet hrs tomo,0,10,48,0,0,1,0,0,3,thats shame maybe cld meet hrs tomo
4146,ham,lol would despite cramps like girl,0,12,57,0,2,0,0,0,4,lol would despite cramps like girl
4147,ham,cant wait cornwall hope tonight isnt bad well its rock night shite anyway im going kip good night speak soon,0,32,157,0,1,0,0,0,11,cant wait cornwall hope tonight isnt bad well its rock night shite anyway im going kip good night speak soon
4148,ham,pls help tell sura expecting battery hont pls send message download movies thanks,0,27,139,0,0,0,0,0,12,pls help tell sura expecting battery hont pls send message download movies thanks
4149,spam,please amanda regard renewing upgrading current tmobile handset free charge offer ends today tel 0845 021 3680 subject ts cs,1,28,160,3,0,0,1,0,7,please amanda regard renewing upgrading current tmobile handset free charge offer ends today tel 0845 021 36 80 subject ts cs
4150,ham,havent found way another app phone eh net cafe take job geeee need babe crave,0,37,158,0,2,0,0,0,12,havent found way another app phone eh net cafe take job geeee need babe crave
4151,ham,work mon thurs sat cant leh booked liao day free,0,19,90,0,1,0,1,0,6,work mon thurs sat cant leh booked liao day free
4152,ham,comin fetch us oredi,0,6,28,0,1,0,0,0,1,comin fetch us oredi
4153,ham,whats nannys address,0,3,22,0,0,0,0,0,0,whats nannys address
4154,spam,urgent costa del sol holiday 5000 await collection 09050090044 toclaim sae tc pobox334 stockport sk38xh cost150pm max10mins,1,23,159,1,3,2,1,0,1,urgent costa del sol holiday 5000 await collection 09050090044 toclaim sae tc pobox334 stockport sk38xh cost150pm max10mins
4155,ham,haf eaten wat time wan come,0,10,38,1,0,0,0,0,1,haf eaten wat time wan come
4156,spam,want new video phone 750 anytime network mins half pr line rental free 3 months reply 08000930705 free delivery,1,26,144,3,0,0,2,0,5,want new video phone 750 anytime network mins half pr line rental free 3 months reply 08000930705 free delivery
4157,ham,yo chance friend mine wanted ask big order,0,21,92,0,0,0,0,0,11,yo chance friend mine wanted ask big order
4158,ham,single single answers fighting plus said broke didnt reply,0,16,84,0,0,0,0,0,6,single single answers fighting plus said broke didnt reply
4159,ham,certainly puts things perspective something like happens,0,11,74,0,0,0,0,0,3,certainly puts things perspective something like happens
4160,ham,got tv watch meh work today,0,10,40,1,1,0,0,0,1,got tv watch meh work today
4161,ham,felt sonot conveying reason ese,0,11,63,0,0,0,0,0,3,felt so not conveying reason ese
4162,spam,mobile 11 months are entitled update latest colour mobiles camera free mobile update co free 08002986030,1,29,154,2,3,1,2,0,8,mobile 11 months are entitled update latest colour mobiles camera free mobile update co free 08002986030
4163,ham,hows going got exciting karaoke type activities planned debating whether play football eve feeling lazy though,0,21,134,0,0,0,0,0,4,hows going got exciting karaoke type activities planned debating whether play football eve feeling lazy though
4164,ham,told coming wednesday,0,7,35,0,1,0,0,0,3,told coming wednesday
4165,ham,called mom instead fun,0,7,35,0,0,0,0,0,1,called mom instead fun
4166,spam,dear voucher holder claim weeks offer pc please httpwwwwtlpcouktext tscs apply,1,17,112,0,1,0,0,3,4,dear voucher holder claim weeks offer pc please http www wtlp couktext tscs apply
4167,ham,well desperate ill armand,0,10,54,0,0,0,0,0,4,well desperate ill armand
4168,ham,work right,0,7,27,0,0,0,0,0,3,work right
4169,spam,congrats nokia 3650 video camera phone 09066382422 calls cost 150ppm ave 3mins vary mobiles 16 close 300603 post bcm4284 ldn wc1n3xx,1,26,157,3,2,1,0,0,3,congrats nokia 3650 video camera phone 09066382422 calls cost 150ppm ave 3mins vary mobiles 16 close 300603 post bcm4284 ldn wc1n3xx
4170,ham,havent heard anything hes answering texts guessing flaked said jb fantast,0,20,111,0,0,0,0,0,7,havent heard anything hes answering texts guessing flaked said jb fantast
4171,ham,mmmmmm love youso much ahmad cant wait year begin every second takes closer side happy new year love,0,32,157,0,2,2,0,0,10,mmmmmm love you so much ahmad cant wait year begin every second takes closer side happy new year love
4172,ham,pls whats full name jokes school cos fees university florida seem actually k pls holla back,0,24,124,0,0,0,0,0,6,pls whats full name jokes school cos fees university florida seem actually k pls holla back
4173,ham,sorry ill later,0,4,22,0,0,0,0,0,0,sorry ill later
4174,ham,said ive got wisdom teeth hidden inside and mayb need remove,0,15,77,1,0,0,0,0,1,said ive got wisdom teeth hidden inside and mayb need remove
4175,ham,pls pls drink plenty plenty water,0,7,37,0,0,0,0,0,0,pls pls drink plenty plenty water
4176,ham,hows queen going royal wedding,0,14,71,0,0,0,0,0,6,hows queen going royal wedding
4177,ham,hes lag thats sad part keep touch thanks skype,0,16,74,0,0,0,0,0,7,hes lag thats sad part keep touch thanks skype
4178,ham,lor tog lor,0,7,28,0,0,0,0,0,2,lor tog lor
4179,ham,two teams waiting players,0,6,34,0,0,0,0,0,2,two teams waiting players
4180,ham,send copy the report,0,9,34,0,0,0,0,0,3,send copy the report
4181,ham,swhrt deyhope tot 2daylove and misstake care,0,13,67,0,0,0,0,0,2,swhrt dey hope tot 2day love and misstake care
4182,ham,the already planned wil p k,0,9,41,0,1,0,0,0,1,the already planned wil p k
4183,spam,urgent please 0906346330 abta complimentary spanish holiday 10000 cash await collection sae tcs box 47 po19 2ez 150ppm 18,1,23,143,1,5,1,2,0,1,urgent please 09 06 34 63 30 abta complimentary spanish holiday 10000 cash await collection sae tcs box 47 po19 2ez 150ppm 18
4184,ham,sorry ill later meeting,0,6,33,0,0,0,0,0,1,sorry ill later meeting
4185,ham,really need shit tomorrow know wont awake like 6,0,17,83,1,2,0,0,0,7,really need shit tomorrow know wont awake like 6
4186,ham,good registered vote,0,7,38,0,0,0,0,0,2,good registered vote
4187,ham,hmm ill stay like hour cos eye really sore,0,14,61,0,0,1,0,0,4,hmm ill stay like hour cos eye really sore
4188,ham,dear got bus directly cal ut,0,6,32,0,0,0,0,0,1,dear got bus directly cal ut
4189,ham,mm umma ask vava also come tell play later together,0,13,62,0,0,0,0,0,3,mm umma ask vava also come tell play later together
4190,ham,well general pr oz let know ifwhenhow much want,0,15,79,0,0,0,0,0,4,well general pr oz let know if when how much want
4191,ham,sorry ill later,0,4,22,0,0,0,0,0,0,sorry ill later
4192,ham,moment dayhas valuemorning brings hopeafternoon brings faithevening brings luvnight brings restwish find todaygood morning,0,22,158,0,0,0,0,0,6,moment dayh as value morning brings hope afternoon brings faith evening brings luv night brings rest wish find today good morning
4193,ham,w jetton ave forgot,0,8,37,0,0,0,0,0,2,w jetton ave forgot
4194,ham,coming home,0,5,23,0,0,0,0,0,0,coming home
4195,ham,use foreign stamps country,0,8,43,0,0,0,0,0,3,use foreign stamps country
